source_system,source_record_id,entity_id_truth,npi,me_number,dea_number,first_name,last_name,middle_name,suffix,credential,specialty_code,address_line1,city,state,zip5,phone,state_license,license_state,is_active,do_not_contact
specialty,SPC000035,HCP000035,1197340056,,,MARY,WARNER,M,,NP,207RX0202X,1035 MEDICAL Plaza STE 13,SYNTH CITY 35,AZ,90245,5555645100,,,True,False
hcp_master,HCP000036,HCP000036,3540743614,40205316139,AB3529095,ERIC,ROSS,B,,MD,207R00000X,1036 MEDICAL Plaza,SYNTH CITY 36,CO,90252,5553997564,CO358746,CO,True,False
crm,CRM000036,HCP000036,3540743614,,AB3529095,ERIC,ROSS,B,,MD,207R00000X,1036 MEDICAL Plaza STE 22,SYNTH CITY 36,CO,90252,5553997564,,,True,False
rx_demand,RXD000036,HCP000036,3540743614,40205316139,,ERIC,ROSS,B,,MD,207R00000X,1036 MEDICAL PLZ,SYNTH CITY 36,CO,90252,,,,True,False
specialty,SPC000036,HCP000036,3540743614,,,ERIC,ROSS,B,,MD,207R00000X,1036 MEDICAL PLZ,SYNTH CITY 36,CO,90252,5553997564,,,True,False
hcp_master,HCP000037,HCP000037,5457230395,14617170462,MM6377379,HEATHER,STEPHENS,S,,PA,207RR0500X,1037 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5553602072,TX824236,TX,True,False
crm,CRM000037,HCP000037,6238229614,,MM6377379,HEATHER,STEPHENS,S,,PA,207RR0500X,1037 MEDICAL Plaza STE 29,SYNTH CITY 37,TX,90259,5553602072,,,True,False
rx_demand,RXD000037,HCP000037,6238229614,14617170462,,HEATHER,STEPHENS,S,,PA,207RR0500X,1037 MEDICAL PLZ,SYNTH CITY 37,TX,90259,,,,True,False
specialty,SPC000037,HCP000037,6238229614,,,HEATHER,STEPHENS,S,,PA,207RR0500X,1037 MEDICAL Plaza,SYNTH CITY 37,TX,90259,5553602072,,,True,False
hcp_master,HCP000038,HCP000038,7842054505,39160593152,RP6667493,ROBT,HALL,Z,,NP,207RC0000X,1038 MEDICAL PLZ,SYNTH CITY 38,FL,90266,5554557930,FL982881,FL,True,False
crm,CRM000038,HCP000038,7842054505,,RP6667493,ROBERT,HALL,Z,,NP,207RC0000X,1038 MEDICAL PLZ,SYNTH CITY 38,FL,90266,5554557930,,,True,False
rx_demand,RXD000038,HCP000038,7842054505,39160593152,,ROBERT,HALL,Z,,NP,207RC0000X,1038 MEDICAL Plaza,SYNTH CITY 38,FL,90266,,,,True,False
specialty,SPC000038,HCP000038,7842054505,,,ROBT,HALL,Z,,NP,207RC0000X,1038 MEDICAL PLZ,SYNTH CITY 38,FL,90266,5554557930,,,True,False
hcp_master,HCP000039,HCP000039,4742957531,94009538666,BA7071276,MICHAEL,WILLIAMS,J,,MD,208000000X,1039 MEDICAL PLZ,SYNTH CITY 39,GA,90273,5552941699,GA855808,GA,True,False
crm,CRM000039,HCP000039,4742957531,,BA7071276,MICHAEL,WILLIAMS,J,,MD,208000000X,1039 MEDICAL Plaza STE 12,SYNTH CITY 39,GA,90273,5552941699,,,True,False
rx_demand,RXD000039,HCP000039,4742957531,94009538666,,MICHAEL,WILLIAMS,J,,MD,208000000X,1039 MEDICAL PLZ,SYNTH CITY 39,GA,90273,,,,True,False
specialty,SPC000039,HCP000039,4742957531,,,MICHAEL,WILLIAMS,J,,MD,208000000X,1039 MEDICAL PLZ,SYNTH CITY 39,GA,90273,5552941699,,,True,False
hcp_master,HCP000040,HCP000040,1701447611,99054435412,BP6330290,CHAD,PRUITT,J,,NP,207Q00000X,1040 MEDICAL PLZ,SYNTH CITY 40,NY,90280,5555407900,NY129095,NY,True,False
crm,CRM000040,HCP000040,1701447611,,BP6330290,CHAD,PRUITT,J,,NP,207Q00000X,1040 MEDICAL Plaza STE 10,SYNTH CITY 40,NY,90280,5555407900,,,True,False
rx_demand,RXD000040,HCP000040,0319483993,99054435412,,CHAD,PRUITT,J,,NP,207Q00000X,1040 MEDICAL PLZ,SYNTH CITY 40,NY,90280,,,,True,False
specialty,SPC000040,HCP000040,1701447611,,,CHAD,PRUITT,J,,NP,207Q00000X,1040 MEDICAL Plaza,SYNTH CITY 40,NY,90280,5555407900,,,True,False
hcp_master,HCP000041,HCP000041,7922165361,54449225015,GM1841324,LOUIS,LEVY,E,,DO,207RX0202X,1041 MEDICAL Plaza,SYNTH CITY 30,WA,90910,5559632320,NJ917138,NJ,True,False
crm,CRM000041,HCP000041,7922165361,,GM1841324,LOUIS,LEVY,E,,DO,207RX0202X,1041 MEDICAL Plaza STE 26,SYNTH CITY 30,WA,90910,5559632320,,,True,False
rx_demand,RXD000041,HCP000041,7922165361,54449225015,,LOUIS,LEVY,E,,DO,207RX0202X,1041 MEDICAL PLZ,SYNTH CITY 30,WA,90910,,,,True,False
specialty,SPC000041,HCP000041,7922165361,,,LOUIS,LEVY,E,,DO,207RX0202X,1041 MEDICAL PLZ,SYNTH CITY 30,WA,90910,5559632320,,,True,False
hcp_master,HCP000042,HCP000042,4430064863,45960140171,BG0296936,DANIELLE,CHANDLER,K,,MD,207R00000X,1042 MEDICAL PLZ,SYNTH CITY 42,MA,90294,5552656419,MA849914,MA,True,False
crm,CRM000042,HCP000042,4430064863,,BG0296936,DANIELLE,CHANDLER,K,,MD,207R00000X,1042 MEDICAL Plaza,SYNTH CITY 42,MA,90294,5552656419,,,True,False
rx_demand,RXD000042,HCP000042,4430064863,45960140171,,DANIELLE,CHANDLER,K,,MD,207R00000X,1042 MEDICAL PLZ,SYNTH CITY 42,MA,90294,,,,True,False
specialty,SPC000042,HCP000042,4430064863,,,DANIELLE,CHANDLER,K,,MD,207R00000X,1042 MEDICAL Plaza STE 37,SYNTH CITY 42,MA,90294,5552656419,,,True,False
hcp_master,HCP000043,HCP000043,2295996815,72084160477,GF8101840,JESSE,REYNOLDS,C,III,DO,207RR0500X,1043 MEDICAL PLZ,SYNTH CITY 43,PA,90301,5552991621,PA161255,PA,True,False
crm,CRM000043,HCP000043,2295996815,,GF8101840,JESSE,REYNOLDS,C,III,DO,207RR0500X,1043 MEDICAL Plaza STE 34,SYNTH CITY 43,PA,90301,5552991621,,,True,False
rx_demand,RXD000043,HCP000043,2295996815,72084160477,,JESSE,REYNOLDS III,C,III,DO,207RR0500X,1043 MEDICAL PLZ,SYNTH CITY 43,PA,90301,,,,True,False
specialty,SPC000043,HCP000043,2295996815,,,JESSE,REYNOLDS,C,III,DO,207RR0500X,1043 MEDICAL Plaza STE 3,SYNTH CITY 43,PA,90301,5552991621,,,True,False
hcp_master,HCP000044,HCP000044,0376266173,37627340981,GP5292338,JON,CARPENTER,R,,PA,207RC0000X,1044 MEDICAL PLZ,SYNTH CITY 44,IL,90308,5558707881,IL935674,IL,True,False
crm,CRM000044,HCP000044,0376266173,,GP5292338,JON,CARPENTER,R,,PA,207RC0000X,1044 MEDICAL PLZ,SYNTH CITY 44,IL,90308,5558707881,,,True,False
rx_demand,RXD000044,HCP000044,0376266173,37627340981,,JON,CARPENTER,R,,PA,207RC0000X,1044 MEDICAL PLZ,SYNTH CITY 44,IL,90308,,,,True,False
specialty,SPC000044,HCP000044,0376266173,,,JON,CARPENTER,R,,PA,207RC0000X,1044 MEDICAL Plaza,SYNTH CITY 44,IL,90308,5558707881,,,True,False
hcp_master,HCP000045,HCP000045,9173896728,82948561378,AA6480307,BECKY,PETERSON,R,,DO,208000000X,1045 MEDICAL Plaza STE 17,SYNTH CITY 45,OH,90315,5551372875,OH861353,OH,True,False
crm,CRM000045,HCP000045,9173896728,,AA6480307,BECKY,PETERSON,R,,DO,208000000X,1045 MEDICAL Plaza STE 36,SYNTH CITY 45,OH,90315,5551372875,,,True,False
rx_demand,RXD000045,HCP000045,9173896728,82948561378,,BECKY,PETERSON,R,,DO,208000000X,1045 MEDICAL PLZ,SYNTH CITY 45,OH,90315,,,,True,False
specialty,SPC000045,HCP000045,9173896728,,,BECKY,PETERSON,R,,DO,208000000X,1045 MEDICAL PLZ,SYNTH CITY 45,OH,90315,5551372875,,,True,False
hcp_master,HCP000046,HCP000046,9050537841,92237821653,BP8752402,CAROLYN,GRAHAM,C,,MD,207Q00000X,1046 MEDICAL Plaza STE 39,SYNTH CITY 46,MI,90322,5553414149,MI961850,MI,True,False
crm,CRM000046,HCP000046,9050537841,,BP8752402,CAROLYN,GRAHAM,C,,MD,207Q00000X,1046 MEDICAL PLZ,SYNTH CITY 46,MI,90322,5553414149,,,True,False
rx_demand,RXD000046,HCP000046,9050537841,92237821653,,CAROLYN,GRAHAM,C,,MD,207Q00000X,1046 MEDICAL Plaza,SYNTH CITY 46,MI,90322,,,,True,False
specialty,SPC000046,HCP000046,9050537841,,,CAROLYN,GRAHAM,C,,MD,207Q00000X,1046 MEDICAL Plaza,SYNTH CITY 46,MI,90322,5553414149,,,True,False
hcp_master,HCP000047,HCP000047,5832453414,58990834428,MR9475476,MICHELLE,LLOYD,T,,NP,207RX0202X,1047 MEDICAL PLZ,SYNTH CITY 47,MN,90329,5551921459,MN927341,MN,True,False
crm,CRM000047,HCP000047,5832453414,,MR9475476,MICHELLE,LLOYD,T,,NP,207RX0202X,1047 MEDICAL PLZ,SYNTH CITY 47,MN,90329,5551921459,,,True,False
rx_demand,RXD000047,HCP000047,5832453414,58990834428,,MICHELLE,LLOYD,T,,NP,207RX0202X,1047 MEDICAL PLZ,SYNTH CITY 47,MN,90329,,,,True,False
specialty,SPC000047,HCP000047,5832453414,,,MICHELLE,LLOYD,T,,NP,207RX0202X,1047 MEDICAL PLZ,SYNTH CITY 47,MN,90329,5551921459,,,True,False
hcp_master,HCP000048,HCP000048,7843349151,53169541989,FM4223517,DAVID,TRAN,C,,DO,207R00000X,1048 MEDICAL PLZ,SYNTH CITY 48,CA,90336,5553808498,CA146446,CA,True,False
crm,CRM000048,HCP000048,7843349151,,FM4223517,DAVID,TRAN,C,,DO,207R00000X,1048 MEDICAL PLZ,SYNTH CITY 48,CA,90336,5553808498,,,True,False
rx_demand,RXD000048,HCP000048,7843349151,53169541989,,DAVID,TRAN,C,,DO,207R00000X,1048 MEDICAL PLZ,SYNTH CITY 48,CA,90336,,,,True,False
specialty,SPC000048,HCP000048,8478680770,,,DAVID,TRAN,C,,DO,207R00000X,1048 MEDICAL Plaza,SYNTH CITY 48,CA,90336,5553808498,,,True,False
hcp_master,HCP000049,HCP000049,9623268221,57183647611,RG2119932,BRANDON,MCINTOSH,J,,NP,207RR0500X,1049 MEDICAL PLZ,SYNTH CITY 49,OR,90343,5559867592,OR663418,OR,True,False
crm,CRM000049,HCP000049,9623268221,,RG2119932,BRANDON,MCINTOSH,J,,NP,207RR0500X,1049 MEDICAL PLZ,SYNTH CITY 49,OR,90343,5559867592,,,True,False
rx_demand,RXD000049,HCP000049,9623268221,57183647611,,BRANDON,MCINTOSH,J,,NP,207RR0500X,1049 MEDICAL PLZ,SYNTH CITY 49,OR,90343,,,,True,False
specialty,SPC000049,HCP000049,9623268221,,,BRANDON,MCINTOSH,J,,NP,207RR0500X,1049 MEDICAL PLZ,SYNTH CITY 49,OR,90343,5559867592,,,True,False
hcp_master,HCP000050,HCP000050,8629883109,81321005111,PM9124612,JENNIFER,ROBINSON,K,SR,PA,207RC0000X,1050 MEDICAL Plaza,SYNTH CITY 0,WA,90350,5554906041,WA573975,WA,True,False
crm,CRM000050,HCP000050,3074741059,,PM9124612,JENNIFER,ROBINSON,K,SR,PA,207RC0000X,1050 MEDICAL Plaza,SYNTH CITY 0,WA,90350,5554906041,,,True,False
rx_demand,RXD000050,HCP000050,3074741059,81321005111,,JENNIFER,ROBINSON SR,K,SR,PA,207RC0000X,1050 MEDICAL Plaza STE 39,SYNTH CITY 0,WA,90350,,,,True,False
specialty,SPC000050,HCP000050,3074741059,,,JENNIFER,ROBINSON,K,SR,PA,207RC0000X,1050 MEDICAL PLZ,SYNTH CITY 0,WA,90350,5554906041,,,True,False
hcp_master,HCP000051,HCP000051,9104321861,66566472090,BA2314919,NICOLE,BROOKS,H,,DO,208000000X,1051 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5551981809,AZ384970,AZ,True,False
crm,CRM000051,HCP000051,9104321861,,BA2314919,NICOLE,BROOKS,H,,DO,208000000X,1051 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5551981809,,,True,False
rx_demand,RXD000051,HCP000051,9104321861,66566472090,,NICOLE,BROOKS,H,,DO,208000000X,1051 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,,,,True,False
specialty,SPC000051,HCP000051,9104321861,,,NICOLE,BROOKS,H,,DO,208000000X,1051 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5551981809,,,True,False
hcp_master,HCP000052,HCP000052,6315838824,56968888201,BM5406371,TAMARA,BROWN,A,,DO,207Q00000X,1052 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5555417483,CO931019,CO,True,False
crm,CRM000052,HCP000052,6315838824,,BM5406371,TAMARA,BROWN,A,,DO,207Q00000X,1052 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5555417483,,,True,False
rx_demand,RXD000052,HCP000052,6315838824,56968888201,,TAMARA,BROWN,A,,DO,207Q00000X,1052 MEDICAL PLZ,SYNTH CITY 2,CO,90364,,,,True,False
specialty,SPC000052,HCP000052,6315838824,,,TAMARA,BROWN,A,,DO,207Q00000X,1052 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5555417483,,,True,False
hcp_master,HCP000053,HCP000053,9774078502,71737720548,FB8769787,WILLIAM,DIAZ,J,,DO,207RX0202X,1053 MEDICAL PLZ,SYNTH CITY 3,TX,90371,5559925930,TX788402,TX,True,False
crm,CRM000053,HCP000053,9774078502,,FB8769787,WILLIAM,DIAZ,J,,DO,207RX0202X,1053 MEDICAL PLZ,SYNTH CITY 3,TX,90371,5559925930,,,True,False
rx_demand,RXD000053,HCP000053,,71737720548,,BILL,DIAZ,J,,DO,207RX0202X,1053 MEDICAL Plaza,SYNTH CITY 3,TX,90371,,,,True,False
specialty,SPC000053,HCP000053,9774078502,,,WILLIAM,DIAZ,J,,DO,207RX0202X,1053 MEDICAL PLZ,SYNTH CITY 3,TX,90371,5559925930,,,True,False
hcp_master,HCP000054,HCP000054,0097244244,30498770978,RB0640293,DERRICK,CLARK,J,,DO,207R00000X,1054 MEDICAL Plaza,SYNTH CITY 4,FL,90378,5558642381,FL398894,FL,True,False
crm,CRM000054,HCP000054,0097244244,,RB0640293,DERRICK,CLARK,J,,DO,207R00000X,1054 MEDICAL PLZ,SYNTH CITY 4,FL,90378,5558642381,,,True,False
rx_demand,RXD000054,HCP000054,0071972233,30498770978,,DERRICK,CLARK,J,,DO,207R00000X,1054 MEDICAL PLZ,SYNTH CITY 4,FL,90378,,,,True,False
specialty,SPC000054,HCP000054,0097244244,,,DERRICK,CLARK,J,,DO,207R00000X,1054 MEDICAL PLZ,SYNTH CITY 4,FL,90378,5558642381,,,True,False
hcp_master,HCP000055,HCP000055,0064241322,50325589710,RR2065857,ALLISON,HUDSON,C,,PA,207RR0500X,1055 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5552614333,GA802009,GA,True,False
crm,CRM000055,HCP000055,3876065641,,RR2065857,ALLISON,HUDSON,C,,PA,207RR0500X,1055 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5552614333,,,True,False
rx_demand,RXD000055,HCP000055,0064241322,50325589710,,ALLISON,HUDSON,C,,PA,207RR0500X,1055 MEDICAL PLZ,SYNTH CITY 5,GA,90385,,,,True,False
specialty,SPC000055,HCP000055,0064241322,,,ALLISON,HUDSON,C,,PA,207RR0500X,1055 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5552614333,,,True,False
hcp_master,HCP000056,HCP000056,0467967234,32430921319,BF2005202,MATTHEW,SULLIVAN,A,,DO,207RC0000X,1056 MEDICAL Plaza,SYNTH CITY 6,NY,90392,5557341745,NY376200,NY,True,False
crm,CRM000056,HCP000056,0467967234,,BF2005202,MATTHEW,SULLIVAN,A,,DO,207RC0000X,1056 MEDICAL Plaza STE 20,SYNTH CITY 6,NY,90392,5557341745,,,True,False
rx_demand,RXD000056,HCP000056,0467967234,32430921319,,MATTHEW,SULLIVAN,A,,DO,207RC0000X,1056 MEDICAL PLZ,SYNTH CITY 6,NY,90392,,,,True,False
specialty,SPC000056,HCP000056,0467967234,,,MATTHEW,SULLIVAN,A,,DO,207RC0000X,1056 MEDICAL PLZ,SYNTH CITY 6,NY,90392,5557341745,,,True,False
hcp_master,HCP000057,HCP000057,5141950597,71219756208,RA0507922,JASON,ARNOLD,N,,PA,208000000X,1057 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5558558867,NJ175849,NJ,True,False
crm,CRM000057,HCP000057,5141950597,,RA0507922,JASON,ARNOLD,N,,PA,208000000X,1057 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5558558867,,,True,False
rx_demand,RXD000057,HCP000057,5141950597,71219756208,,JASON,ARNOLD,N,,PA,208000000X,1057 MEDICAL Plaza,SYNTH CITY 7,NJ,90399,,,,True,False
specialty,SPC000057,HCP000057,5141950597,,,JASON,ARNOLD,N,,PA,208000000X,1057 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5558558867,,,True,False
hcp_master,HCP000058,HCP000058,1348615869,24311595496,PM7566782,KAITLYN,KNOX,L,,NP,207Q00000X,1058 MEDICAL PLZ,SYNTH CITY 8,MA,90406,5556806672,MA908838,MA,True,False
crm,CRM000058,HCP000058,1348615869,,PM7566782,KAITLYN,KNOX,L,,NP,207Q00000X,1058 MEDICAL Plaza,SYNTH CITY 8,MA,90406,5556806672,,,True,False
rx_demand,RXD000058,HCP000058,1348615869,24311595496,,KAITLYN,KNOX,L,,NP,207Q00000X,1058 MEDICAL Plaza,SYNTH CITY 8,MA,90406,,,,True,False
specialty,SPC000058,HCP000058,1348615869,,,KAITLYN,KNOX,L,,NP,207Q00000X,1058 MEDICAL PLZ,SYNTH CITY 8,MA,90406,5556806672,,,True,False
hcp_master,HCP000059,HCP000059,2614974907,99667213472,GA0988356,KYLE,BLACK,B,,DO,207RX0202X,1059 MEDICAL Plaza,SYNTH CITY 18,NY,91176,5554913209,PA466542,PA,True,False
crm,CRM000059,HCP000059,2614974907,,GA0988356,KYLE,BLACK,B,,DO,207RX0202X,1059 MEDICAL Plaza STE 16,SYNTH CITY 18,NY,91176,5554913209,,,True,False
rx_demand,RXD000059,HCP000059,2614974907,99667213472,,KYLE,BLACK,B,,DO,207RX0202X,1059 MEDICAL PLZ,SYNTH CITY 18,NY,91176,,,,True,False
specialty,SPC000059,HCP000059,2614974907,,,KYLE,BLACK,B,,DO,207RX0202X,1059 MEDICAL PLZ,SYNTH CITY 18,NY,91176,5554913209,,,True,False
hcp_master,HCP000060,HCP000060,7372824004,38192318701,MR1251304,JENNIFER,CLEMENTS,M,,NP,207R00000X,1060 MEDICAL PLZ,SYNTH CITY 10,IL,90420,5555585486,IL481923,IL,True,False
crm,CRM000060,HCP000060,,,MR1251304,JENNIFER,CLEMENTS,M,,NP,207R00000X,1060 MEDICAL PLZ,SYNTH CITY 10,IL,90420,5555585486,,,True,False
rx_demand,RXD000060,HCP000060,7372824004,38192318701,,JENNIFER,CLEMENTS,M,,NP,207R00000X,1060 MEDICAL PLZ,SYNTH CITY 10,IL,90420,,,,True,False
specialty,SPC000060,HCP000060,7372824004,,,JENNIFER,CLEMENTS,M,,NP,207R00000X,1060 MEDICAL PLZ,SYNTH CITY 10,IL,90420,5555585486,,,True,False
hcp_master,HCP000061,HCP000061,7134189209,23220046029,RM5532366,TRAVIS,ANDERSON III,R,III,NP,207RR0500X,1061 MEDICAL PLZ,SYNTH CITY 11,OH,90427,5556840040,OH892760,OH,True,False
crm,CRM000061,HCP000061,7134189209,,RM5532366,TRAVIS,ANDERSON III,R,III,NP,207RR0500X,1061 MEDICAL Plaza STE 6,SYNTH CITY 11,OH,90427,5556840040,,,True,False
rx_demand,RXD000061,HCP000061,7134189209,23220046029,,TRAVIS,ANDERSON,R,III,NP,207RR0500X,1061 MEDICAL PLZ,SYNTH CITY 11,OH,90427,,,,True,False
specialty,SPC000061,HCP000061,7134189209,,,TRAVIS,ANDERSON,R,III,NP,207RR0500X,1061 MEDICAL Plaza STE 21,SYNTH CITY 11,OH,90427,5556840040,,,True,False
hcp_master,HCP000062,HCP000062,5419737031,78527376000,AF0991376,ANNA,SIMPSON,P,,NP,207RC0000X,1062 MEDICAL PLZ,SYNTH CITY 12,MI,90434,5555518807,MI702505,MI,True,False
crm,CRM000062,HCP000062,5419737031,,AF0991376,ANNA,SIMPSON,P,,NP,207RC0000X,1062 MEDICAL PLZ,SYNTH CITY 12,MI,90434,5555518807,,,True,False
rx_demand,RXD000062,HCP000062,5419737031,78527376000,,ANNA,SIMPSON,P,,NP,207RC0000X,1062 MEDICAL PLZ,SYNTH CITY 12,MI,90434,,,,True,False
specialty,SPC000062,HCP000062,5419737031,,,ANNA,SIMPSON,P,,NP,207RC0000X,1062 MEDICAL PLZ,SYNTH CITY 12,MI,90434,5555518807,,,True,False
hcp_master,HCP000063,HCP000063,5157957247,78318892777,PR4018803,CHRISTOPHER,PARKER,J,,NP,208000000X,1063 MEDICAL PLZ,SYNTH CITY 13,MN,90441,5555328076,MN559014,MN,True,False
crm,CRM000063,HCP000063,5157957247,,PR4018803,CHRISTOPHER,PARKER,J,,NP,208000000X,1063 MEDICAL Plaza STE 31,SYNTH CITY 13,MN,90441,5555328076,,,True,False
rx_demand,RXD000063,HCP000063,5157957247,78318892777,,CHRISTOPHER,PARKER,J,,NP,208000000X,1063 MEDICAL Plaza,SYNTH CITY 13,MN,90441,,,,True,False
specialty,SPC000063,HCP000063,5157957247,,,CHRISTOPHER,PARKER,J,,NP,208000000X,1063 MEDICAL Plaza STE 1,SYNTH CITY 13,MN,90441,5555328076,,,True,False
hcp_master,HCP000064,HCP000064,4349860146,18450852330,RP8354454,ALLISON,HALE,M,JR,PA,207Q00000X,1064 MEDICAL PLZ,SYNTH CITY 14,CA,90448,5558363344,CA894108,CA,True,False
crm,CRM000064,HCP000064,4349860146,,RP8354454,ALLISON,HALE,M,JR,PA,207Q00000X,1064 MEDICAL PLZ,SYNTH CITY 14,CA,90448,5558363344,,,True,False
rx_demand,RXD000064,HCP000064,4349860146,18450852330,,ALLISON,HALE,M,JR,PA,207Q00000X,1064 MEDICAL PLZ,SYNTH CITY 14,CA,90448,,,,True,False
specialty,SPC000064,HCP000064,4349860146,,,ALLISON,HALE,M,JR,PA,207Q00000X,1064 MEDICAL PLZ,SYNTH CITY 14,CA,90448,5558363344,,,True,False
hcp_master,HCP000065,HCP000065,7341475599,24901348441,GG5641116,ERIN,RHODES,J,,PA,207RX0202X,1065 MEDICAL PLZ,SYNTH CITY 15,OR,90455,5556672999,OR171666,OR,True,False
crm,CRM000065,HCP000065,7341475599,,GG5641116,ERIN,RHODES,J,,PA,207RX0202X,1065 MEDICAL PLZ,SYNTH CITY 15,OR,90455,5556672999,,,True,False
rx_demand,RXD000065,HCP000065,7341475599,24901348441,,ERIN,RHODES,J,,PA,207RX0202X,1065 MEDICAL PLZ,SYNTH CITY 15,OR,90455,,,,True,False
specialty,SPC000065,HCP000065,7341475599,,,ERIN,RHODES,J,,PA,207RX0202X,1065 MEDICAL Plaza,SYNTH CITY 15,OR,90455,5556672999,,,True,False
hcp_master,HCP000066,HCP000066,6748563486,33401340330,BB1705685,LAUREN,KNIGHT,R,,NP,207R00000X,1066 MEDICAL PLZ,SYNTH CITY 16,WA,90462,5558164603,WA289853,WA,True,False
crm,CRM000066,HCP000066,6748563486,,BB1705685,LAUREN,KNIGHT,R,,NP,207R00000X,1066 MEDICAL Plaza STE 24,SYNTH CITY 16,WA,90462,5558164603,,,True,False
rx_demand,RXD000066,HCP000066,6748563486,33401340330,,LAUREN,KNIGHT,R,,NP,207R00000X,1066 MEDICAL PLZ,SYNTH CITY 16,WA,90462,,,,True,False
specialty,SPC000066,HCP000066,6748563486,,,LAUREN,KNIGHT,R,,NP,207R00000X,1066 MEDICAL PLZ,SYNTH CITY 16,WA,90462,5558164603,,,True,False
hcp_master,HCP000067,HCP000067,,53070903036,AG7416104,MATTHEW,MCDONALD,J,,DO,207RR0500X,1067 MEDICAL PLZ,SYNTH CITY 17,AZ,90469,5559189793,AZ639758,AZ,True,False
crm,CRM000067,HCP000067,1095273326,,AG7416104,MATTHEW,MCDONALD,J,,DO,207RR0500X,1067 MEDICAL PLZ,SYNTH CITY 17,AZ,90469,5559189793,,,True,False
rx_demand,RXD000067,HCP000067,1095273326,53070903036,,MATTHEW,MCDONALD,J,,DO,207RR0500X,1067 MEDICAL PLZ,SYNTH CITY 17,AZ,90469,,,,True,False
specialty,SPC000067,HCP000067,1095273326,,,MATTHEW,MCDONALD,J,,DO,207RR0500X,1067 MEDICAL PLZ,SYNTH CITY 17,AZ,90469,5559189793,,,True,False
hcp_master,HCP000068,HCP000068,3728248295,05996638608,FG4823030,MEAGAN,FITZPATRICK,N,,NP,207RC0000X,1068 MEDICAL Plaza STE 1,SYNTH CITY 18,CO,90476,5559794006,CO920894,CO,True,False
crm,CRM000068,HCP000068,3728248295,,FG4823030,MEAGAN,FITZPATRICK,N,,NP,207RC0000X,1068 MEDICAL PLZ,SYNTH CITY 18,CO,90476,5559794006,,,True,False
rx_demand,RXD000068,HCP000068,3728248295,05996638608,,MEAGAN,FITZPATRICK,N,,NP,207RC0000X,1068 MEDICAL Plaza,SYNTH CITY 18,CO,90476,,,,True,False
specialty,SPC000068,HCP000068,3728248295,,,MEAGAN,FITZPATRICK,N,,NP,207RC0000X,1068 MEDICAL PLZ,SYNTH CITY 18,CO,90476,5559794006,,,True,False
hcp_master,HCP000069,HCP000069,8305235722,35620560504,MP7728337,TIFFANY,MACIAS,B,,DO,208000000X,1069 MEDICAL PLZ,SYNTH CITY 19,TX,90483,5556236243,TX695891,TX,True,False
crm,CRM000069,HCP000069,8305235722,,MP7728337,TIFFANY,MACIAS,B,,DO,208000000X,1069 MEDICAL PLZ,SYNTH CITY 19,TX,90483,5556236243,,,True,False
rx_demand,RXD000069,HCP000069,8305235722,35620560504,,TIFFANY,MACIAS,B,,DO,208000000X,1069 MEDICAL PLZ,SYNTH CITY 19,TX,90483,,,,True,False
specialty,SPC000069,HCP000069,8305235722,,,TIFFANY,MACIAS,B,,DO,208000000X,1069 MEDICAL PLZ,SYNTH CITY 19,TX,90483,5556236243,,,True,False
hcp_master,HCP000070,HCP000070,5791159143,42483082775,AR6487716,SHIRLEY,JOHNSON,T,,DO,207Q00000X,1070 MEDICAL PLZ,SYNTH CITY 20,FL,90490,5551952386,FL193628,FL,True,False
crm,CRM000070,HCP000070,4693076639,,AR6487716,SHIRLEY,JOHNSON,T,,DO,207Q00000X,1070 MEDICAL PLZ,SYNTH CITY 20,FL,90490,5551952386,,,True,False
rx_demand,RXD000070,HCP000070,5791159143,42483082775,,SHIRLEY,JOHNSON,T,,DO,207Q00000X,1070 MEDICAL PLZ,SYNTH CITY 20,FL,90490,,,,True,False
specialty,SPC000070,HCP000070,5791159143,,,SHIRLEY,JOHNSON,T,,DO,207Q00000X,1070 MEDICAL Plaza,SYNTH CITY 20,FL,90490,5551952386,,,True,False
hcp_master,HCP000071,HCP000071,7651110935,63440753570,MR7607745,ANDREW,HOOD,J,,NP,207RX0202X,1071 MEDICAL Plaza STE 21,SYNTH CITY 21,GA,90497,5559763818,GA813071,GA,True,False
crm,CRM000071,HCP000071,7651110935,,MR7607745,ANDREW,HOOD,J,,NP,207RX0202X,1071 MEDICAL PLZ,SYNTH CITY 21,GA,90497,5559763818,,,True,False
rx_demand,RXD000071,HCP000071,7651110935,63440753570,,ANDREW,HOOD,J,,NP,207RX0202X,1071 MEDICAL PLZ,SYNTH CITY 21,GA,90497,,,,True,False
