entity_id,npi,me_number,dea_number,first_name,middle_name,last_name,suffix,credential,specialty_code,specialty_name,state_license,license_state,practice_zip5,practice_address1,practice_city,practice_state,phone,is_active,retired_date,relocated_date,volume_latent,do_not_contact,sample_eligible
HCP000118,8379726242,68713299640,BA7069368,MARCUS,J,MARTINEZ,,DO,207Q00000X,Family Medicine,FL484756,FL,90826,1118 MEDICAL PLZ,SYNTH CITY 18,FL,5558862756,True,,,7.192874117782709,False,True
HCP000119,0722459225,34698659237,AG8184861,BONNIE,P,LAMB,,NP,207RX0202X,Medical Oncology,GA899551,GA,90833,1119 MEDICAL PLZ,SYNTH CITY 19,GA,5558883975,True,,,2.0151862508785565,False,True
HCP000120,9168836416,25763299071,RM6762855,PATRICIA,C,RODRIGUEZ,,DO,207R00000X,Internal Medicine,NY410581,NY,90840,1120 MEDICAL PLZ,SYNTH CITY 20,NY,5556933948,True,,,20.05660636005891,False,True
HCP000121,7665934254,99741485119,GM3046364,PHILLIP,R,CARROLL,,DO,207RR0500X,Rheumatology,NJ330136,NJ,90847,1121 MEDICAL PLZ,SYNTH CITY 21,NJ,5557468846,True,,,16.357001930310542,False,True
HCP000122,9842704568,11592420725,MP1594027,GINA,S,HILL,,PA,207RC0000X,Cardiovascular Disease,MA362593,MA,90854,1122 MEDICAL PLZ,SYNTH CITY 22,MA,5553180055,True,,,4.500985328997004,False,True
HCP000123,7680618403,73091856680,RA9280459,MATTHEW,K,GARCIA,,MD,208000000X,Pediatrics,PA144319,PA,90861,1123 MEDICAL PLZ,SYNTH CITY 23,PA,5557995027,True,,,1.5855739325723166,False,True
HCP000124,1240137707,07232274605,GR4161937,JIMMY,S,FERNANDEZ,,NP,207Q00000X,Family Medicine,IL264445,IL,90868,1124 MEDICAL PLZ,SYNTH CITY 24,IL,5551666384,True,,,23.073264753976794,False,True
HCP000125,3376793659,93698051399,BA6448997,KIMBERLY,A,SAVAGE,,PA,207RX0202X,Medical Oncology,OH586340,OH,90875,1125 MEDICAL PLZ,SYNTH CITY 25,OH,5551458613,True,,,1.8430938903397995,False,True
HCP000126,5663889504,82174202672,AG7071260,BETTY,H,PAYNE,,DO,207R00000X,Internal Medicine,MI796060,MI,90882,1126 MEDICAL PLZ,SYNTH CITY 26,MI,5553059618,True,,,2.286831548820732,False,True
HCP000127,9173062552,57904824996,MM2800688,MARVIN,N,HANEY,,NP,207RR0500X,Rheumatology,MN483088,MN,90889,1127 MEDICAL PLZ,SYNTH CITY 27,MN,5553307161,True,,,7.272729797136576,False,True
HCP000128,7122268742,16558803036,BB4570276,PETER,J,MORALES,,PA,207RC0000X,Cardiovascular Disease,CA559580,CA,90896,1128 MEDICAL PLZ,SYNTH CITY 28,CA,5559625174,True,,,26.326534859090113,False,True
HCP000129,6318493965,78969864815,PR2038501,GREGORY,J,CARRILLO,,DO,208000000X,Pediatrics,OR544729,OR,90903,1129 MEDICAL PLZ,SYNTH CITY 29,OR,5555312215,True,,,4.533937715651735,False,True
HCP000130,9508924088,74528481539,GP0613205,AMBER,N,HERNANDEZ,,MD,207Q00000X,Family Medicine,WA260341,WA,90910,1130 MEDICAL PLZ,SYNTH CITY 30,WA,5557388840,True,,,2.4099236311922745,False,True
HCP000131,6152291442,27387398505,MF1583407,KIMBERLY,P,GENTRY,,PA,207RX0202X,Medical Oncology,AZ140590,AZ,91113,1131 MEDICAL PLZ,SYNTH CITY 9,MN,5555428795,True,,2024-03-17,94.31469454523986,False,True
HCP000132,5104588442,96729254693,FP9977790,CURTIS,R,BATES,,NP,207R00000X,Internal Medicine,CO455249,CO,90924,1132 MEDICAL PLZ,SYNTH CITY 32,CO,5553741646,True,,,32.924964997224954,False,True
HCP000133,0612156741,90144812904,BG9234790,JEREMY,S,JOHNSON,SR,PA,207RR0500X,Rheumatology,TX318274,TX,90931,1133 MEDICAL PLZ,SYNTH CITY 33,TX,5555665593,True,,,5.84706706173921,False,True
HCP000134,9663065719,89215421137,AA2894008,BRADLEY,D,FROST,III,NP,207RC0000X,Cardiovascular Disease,FL414782,FL,90938,1134 MEDICAL PLZ,SYNTH CITY 34,FL,5555069077,True,,,4.155292520831831,False,True
HCP000135,7147072640,09816365262,RR1791792,GARY,S,DELACRUZ,,NP,208000000X,Pediatrics,GA314038,GA,90763,1135 MEDICAL PLZ,SYNTH CITY 9,OH,5554574254,True,,2024-02-29,6.082522500146556,False,True
HCP000136,9597819900,37626949699,AP1882043,JENNA,A,JONES,SR,DO,207Q00000X,Family Medicine,NY792812,NY,90952,1136 MEDICAL PLZ,SYNTH CITY 36,NY,5553834773,True,,,21.710720017979185,False,True
HCP000137,3326376654,92188055256,MG8263928,JAMES,C,FRENCH,,PA,207RX0202X,Medical Oncology,NJ317064,NJ,90959,1137 MEDICAL PLZ,SYNTH CITY 37,NJ,5553360852,True,,,7.194177840505446,False,True
HCP000138,3123293466,59821389762,MB5109866,JACOB,D,CHAVEZ,,NP,207R00000X,Internal Medicine,MA585549,MA,90966,1138 MEDICAL PLZ,SYNTH CITY 38,MA,5553537447,True,,,5.3595048408505725,False,True
HCP000139,3852053198,46481698016,RP9157672,AMANDA,R,STRICKLAND,,PA,207RR0500X,Rheumatology,PA282432,PA,90973,1139 MEDICAL PLZ,SYNTH CITY 39,PA,5553937339,True,,,179.14067477094528,False,True
HCP000140,0759393735,86297419768,MB2007815,HOLLY,D,CASTRO,,PA,207RC0000X,Cardiovascular Disease,IL830769,IL,90980,1140 MEDICAL PLZ,SYNTH CITY 40,IL,5559538773,True,,,0.9647537083842598,False,True
HCP000141,3192241867,09461252693,MR8019935,GREGORY,M,HARVEY,,PA,208000000X,Pediatrics,OH435587,OH,90987,1141 MEDICAL PLZ,SYNTH CITY 41,OH,5559009396,True,,,10.638897824453856,False,True
HCP000142,0230931418,43005311876,PA6725762,JAMES,A,JENSEN,,MD,207Q00000X,Family Medicine,MI610657,MI,90994,1142 MEDICAL PLZ,SYNTH CITY 42,MI,5555541519,True,,,21.29851108015195,False,True
HCP000143,3499659696,67838431397,PR2638487,CATHERINE,A,COX,,PA,207RX0202X,Medical Oncology,MN389295,MN,91001,1143 MEDICAL PLZ,SYNTH CITY 43,MN,5555693637,True,,,38.65453253844164,False,True
HCP000144,4155161142,03729799147,AG6748602,GAIL,J,GILL,JR,DO,207R00000X,Internal Medicine,CA994429,CA,91008,1144 MEDICAL PLZ,SYNTH CITY 44,CA,5557343130,True,,,4.558907203806467,False,True
HCP000145,5477814649,61988233013,RB5539087,CARLOS,R,ANDERSON,,DO,207RR0500X,Rheumatology,OR973592,OR,91015,1145 MEDICAL PLZ,SYNTH CITY 45,OR,5551328879,True,,,0.4020856771142508,False,True
HCP000146,9487286053,74210690751,BB6283104,JOSE,M,RODRIGUEZ,,DO,207RC0000X,Cardiovascular Disease,WA247332,WA,91022,1146 MEDICAL PLZ,SYNTH CITY 46,WA,5552919549,True,,,20.740896284319447,False,True
HCP000147,5582536715,00794878715,GM7168148,MELISSA,J,MORRISON,,PA,208000000X,Pediatrics,AZ254615,AZ,91029,1147 MEDICAL PLZ,SYNTH CITY 47,AZ,5557317853,False,2024-02-04,,12.586992713019043,False,True
HCP000148,9358981378,31344522842,MG5271844,ROBERT,M,COLLINS,,NP,207Q00000X,Family Medicine,CO547022,CO,91036,1148 MEDICAL PLZ,SYNTH CITY 48,CO,5552141307,True,,,1.8948082246332427,False,True
HCP000149,5513319355,55061434074,AA5657789,EDWARD,K,COOPER,,DO,207RX0202X,Medical Oncology,TX553409,TX,91043,1149 MEDICAL PLZ,SYNTH CITY 49,TX,5556544414,True,,,2.0465169589085845,False,True
HCP000150,1699821272,66961536622,AF8699813,PETER,C,DAVIS,,MD,207R00000X,Internal Medicine,FL352124,FL,91050,1150 MEDICAL PLZ,SYNTH CITY 0,FL,5551138515,True,,,8.092724673034263,False,True
HCP000151,8133557529,55102048468,PM7243749,SHARON,E,MCDONALD,,NP,207RR0500X,Rheumatology,GA787721,GA,91057,1151 MEDICAL PLZ,SYNTH CITY 1,GA,5557111314,True,,,1.4514696239071143,False,True
HCP000152,3987014669,50912951503,RF8567509,MARIA,K,WOOD,,NP,207RC0000X,Cardiovascular Disease,NY692556,NY,91064,1152 MEDICAL PLZ,SYNTH CITY 2,NY,5554192268,True,,,1.8885593561355871,False,True
HCP000153,8030565732,28847012325,PG4028810,ELIZABETH,L,YORK,,NP,208000000X,Pediatrics,NJ844258,NJ,91071,1153 MEDICAL PLZ,SYNTH CITY 3,NJ,5558085949,True,,,1.7942571737305486,False,True
HCP000154,5597027171,59840886650,BB9053090,NICHOLAS,J,COOPER,,PA,207Q00000X,Family Medicine,MA245742,MA,91134,1154 MEDICAL PLZ,SYNTH CITY 12,WA,5558929763,True,,2024-02-13,18.44532722216605,False,True
HCP000155,5256229589,25752953056,RB1950146,ADAM,R,HARRISON,,NP,207RX0202X,Medical Oncology,PA970871,PA,91085,1155 MEDICAL PLZ,SYNTH CITY 5,PA,5555419543,True,,,15.700776877890057,False,True
HCP000156,4082697721,40919907628,AB9711201,EARL,S,OLSEN,JR,DO,207R00000X,Internal Medicine,IL973781,IL,91092,1156 MEDICAL PLZ,SYNTH CITY 6,IL,5559767608,True,,,5.682769578171684,False,True
HCP000157,8795977635,62757278136,RP4298834,ANDREW,R,SPARKS,,MD,207RR0500X,Rheumatology,OH255940,OH,91099,1157 MEDICAL PLZ,SYNTH CITY 7,OH,5553223178,True,,,10.424898632913024,False,True
HCP000158,6894861734,69854492560,MB2601451,TODD,S,HESTER,,DO,207RC0000X,Cardiovascular Disease,MI370536,MI,91106,1158 MEDICAL PLZ,SYNTH CITY 8,MI,5551016873,True,,,3.73379370511527,False,True
HCP000159,4124549609,53834203796,PM6404857,RACHEL,T,SHAFFER,,MD,208000000X,Pediatrics,MN423407,MN,91113,1159 MEDICAL PLZ,SYNTH CITY 9,MN,5559891046,True,,,9.220324797728022,False,True
HCP000160,9207628121,17680619675,FM8187091,STEPHANIE,A,HOWARD,,NP,207Q00000X,Family Medicine,CA678694,CA,91120,1160 MEDICAL PLZ,SYNTH CITY 10,CA,5557115894,True,,,18.041636912425773,False,True
HCP000161,3692488257,30964104627,FA5101259,KENDRA,C,BEASLEY,JR,DO,207RX0202X,Medical Oncology,OR284722,OR,91127,1161 MEDICAL PLZ,SYNTH CITY 11,OR,5553892792,True,,,13.976947040099223,False,True
HCP000162,1244063362,94123321164,AG8432329,TRAVIS,M,WALKER,,PA,207R00000X,Internal Medicine,WA868233,WA,91134,1162 MEDICAL PLZ,SYNTH CITY 12,WA,5551683089,True,,,39.44576077625306,False,True
HCP000163,4625280001,34131470726,PP6611366,HEATHER,D,HARRISON,,PA,207RR0500X,Rheumatology,AZ504232,AZ,91141,1163 MEDICAL PLZ,SYNTH CITY 13,AZ,5553216116,True,,,2.869019790294982,False,True
HCP000164,7210087558,36017542143,GB2142254,CHARLES,R,STEVENS,,MD,207RC0000X,Cardiovascular Disease,CO407228,CO,91148,1164 MEDICAL PLZ,SYNTH CITY 14,CO,5555301377,True,,,6.416117663410026,False,True
HCP000165,5060136749,10730603150,AG9048248,SARAH,K,PETERSON,,NP,208000000X,Pediatrics,TX708189,TX,91155,1165 MEDICAL PLZ,SYNTH CITY 15,TX,5555560874,True,,,5.2049457861529325,False,True
HCP000166,6311931201,57497027573,AP7640766,MITCHELL,S,WRIGHT,,MD,207Q00000X,Family Medicine,FL871733,FL,90126,1166 MEDICAL PLZ,SYNTH CITY 18,WA,5556106047,True,,2024-02-18,6.932204123274472,False,True
HCP000167,7807755740,42831822241,BF2195018,KATHY,E,FRY,,DO,207RX0202X,Medical Oncology,GA854224,GA,91169,1167 MEDICAL PLZ,SYNTH CITY 17,GA,5554586905,True,,,4.135854793735445,False,True
HCP000168,9915609124,94706015417,FR0225415,SARAH,S,BROOKS,,PA,207R00000X,Internal Medicine,NY530641,NY,91176,1168 MEDICAL PLZ,SYNTH CITY 18,NY,5557539715,True,,,8.576263066244943,False,True
HCP000169,0643888825,85755354456,FA2411927,DENNIS,J,LITTLE,,MD,207RR0500X,Rheumatology,NJ454472,NJ,91183,1169 MEDICAL PLZ,SYNTH CITY 19,NJ,5558037362,True,,,15.17410943753669,False,True
HCP000170,7299898396,09593358572,PP8030476,MICHAEL,K,NORTON,,PA,207RC0000X,Cardiovascular Disease,MA891762,MA,91190,1170 MEDICAL PLZ,SYNTH CITY 20,MA,5556276239,True,,,64.4340767669065,False,True
HCP000171,8517900659,55833056279,BM6013131,TRACY,S,MOORE,,DO,208000000X,Pediatrics,PA800910,PA,91197,1171 MEDICAL PLZ,SYNTH CITY 21,PA,5551165749,True,,,3.7174168838981205,False,True
HCP000172,5771923112,75356128099,BF2527398,CHRISTOPHER,R,CHAMBERS,,MD,207Q00000X,Family Medicine,IL160798,IL,91204,1172 MEDICAL PLZ,SYNTH CITY 22,IL,5555554246,True,,,6.313413978877333,False,True
HCP000173,4444675183,07308398066,BF4172986,JOHN,W,THOMAS,JR,DO,207RX0202X,Medical Oncology,OH803131,OH,91211,1173 MEDICAL PLZ,SYNTH CITY 23,OH,5552376654,True,,,6.597264034174305,False,True
HCP000174,8750270778,71351525393,RB0149176,JASON,L,WATSON,,DO,207R00000X,Internal Medicine,MI743168,MI,91218,1174 MEDICAL PLZ,SYNTH CITY 24,MI,5553150304,True,,,114.03433352321807,False,True
HCP000175,8472832525,67492759218,RP4467200,JILL,T,WRIGHT,,DO,207RR0500X,Rheumatology,MN656540,MN,91225,1175 MEDICAL PLZ,SYNTH CITY 25,MN,5555228186,True,,,3.587406446921139,False,True
HCP000176,8373868206,16849928054,FR6111302,FRANKLIN,M,STONE,,PA,207RC0000X,Cardiovascular Disease,CA546447,CA,91232,1176 MEDICAL PLZ,SYNTH CITY 26,CA,5557258383,True,,,23.274387283610483,False,True
HCP000177,3441220548,36473267650,MM4293274,SCOTT,M,DIAZ,,NP,208000000X,Pediatrics,OR237071,OR,91239,1177 MEDICAL PLZ,SYNTH CITY 27,OR,5552506692,True,,,1.5497338068512996,False,True
HCP000178,7975488397,81270001977,FM7585369,CHAD,L,MAY,,PA,207Q00000X,Family Medicine,WA978365,WA,91246,1178 MEDICAL PLZ,SYNTH CITY 28,WA,5557737226,True,,,3.2469020551302337,False,True
HCP000179,0013189184,10489182419,PM7812044,ANDREW,B,GRAY,JR,PA,207RX0202X,Medical Oncology,AZ734907,AZ,91253,1179 MEDICAL PLZ,SYNTH CITY 29,AZ,5558336132,True,,,0.2860251052738059,False,True
HCP000180,1606486086,29182603678,PG3296944,DENISE,L,LEONARD,,MD,207R00000X,Internal Medicine,CO571607,CO,91260,1180 MEDICAL PLZ,SYNTH CITY 30,CO,5552921039,True,,,4.847685125993296,False,True
HCP000181,6033594303,80259358320,RA2173760,CASSANDRA,E,TORRES,JR,DO,207RR0500X,Rheumatology,TX338327,TX,91267,1181 MEDICAL PLZ,SYNTH CITY 31,TX,5551802032,True,,,18.425944492496537,False,True
HCP000182,4403509571,39562910489,PG9441731,JOHN,K,QUINN,,DO,207RC0000X,Cardiovascular Disease,FL422780,FL,91274,1182 MEDICAL PLZ,SYNTH CITY 32,FL,5553971021,True,,,34.972500071600386,False,True
HCP000183,5620366166,51384670937,GM3818280,APRIL,I,DAVIS,,NP,208000000X,Pediatrics,GA339669,GA,91281,1183 MEDICAL PLZ,SYNTH CITY 33,GA,5556381062,True,,,86.21876769332792,False,True
HCP000184,8960531928,85841315293,FR5142757,DAVID,C,JONES,,DO,207Q00000X,Family Medicine,NY281367,NY,91288,1184 MEDICAL PLZ,SYNTH CITY 34,NY,5555764328,True,,,48.804124837613024,False,True
HCP000185,4690374747,48111596886,MB9789318,WILLIAM,L,NELSON,,NP,207RX0202X,Medical Oncology,NJ331477,NJ,91295,1185 MEDICAL PLZ,SYNTH CITY 35,NJ,5554193390,True,,,14.558188933705724,False,True
HCP000186,6000704158,46148673916,GA9720650,JACOB,C,SCHULTZ,,DO,207R00000X,Internal Medicine,MA314593,MA,91302,1186 MEDICAL PLZ,SYNTH CITY 36,MA,5553439410,True,,,10.74542098445496,False,True
HCP000187,4133365195,09741122240,FR8069534,KAREN,K,ALLEN,,PA,207RR0500X,Rheumatology,PA650972,PA,91309,1187 MEDICAL PLZ,SYNTH CITY 37,PA,5554877899,True,,,49.874725117199475,False,True
HCP000188,1213640216,99140457304,FM0647927,MARK,J,GOULD,,DO,207RC0000X,Cardiovascular Disease,IL771443,IL,91316,1188 MEDICAL PLZ,SYNTH CITY 38,IL,5557997580,True,,,6.689764341266113,False,True
HCP000189,6641295624,21352222744,BG9743300,TYLER,R,MCCARTHY,,PA,208000000X,Pediatrics,OH663249,OH,90133,1189 MEDICAL PLZ,SYNTH CITY 19,AZ,5559362689,True,,2024-02-04,0.5571973541153588,False,True
HCP000190,4097371411,77899907711,RR3030630,JENNIFER,B,LAWSON,,PA,207Q00000X,Family Medicine,MI997566,MI,91330,1190 MEDICAL PLZ,SYNTH CITY 40,MI,5551127554,True,,,8.33895638410391,False,True
HCP000191,7906775797,23332617690,FR4507293,SUSAN,R,BLACK,,DO,207RX0202X,Medical Oncology,MN523760,MN,91337,1191 MEDICAL PLZ,SYNTH CITY 41,MN,5559548636,True,,,95.38548021535259,False,True
HCP000192,3220357875,12352923644,RG1772831,JASON,B,HORN,,MD,207R00000X,Internal Medicine,CA522763,CA,91344,1192 MEDICAL PLZ,SYNTH CITY 42,CA,5557606903,True,,,32.45531429987781,False,True
HCP000193,8207799163,00681043995,RB9440114,AARON,G,BATES,,NP,207RR0500X,Rheumatology,OR885281,OR,91351,1193 MEDICAL PLZ,SYNTH CITY 43,OR,5551629656,True,,,34.229636250325306,False,True
HCP000194,9418870025,17179165027,RF1285407,MICHAEL,C,SERRANO,,DO,207RC0000X,Cardiovascular Disease,WA606156,WA,91358,1194 MEDICAL PLZ,SYNTH CITY 44,WA,5559352517,True,,,5.260756413258284,False,True
HCP000195,7265129578,14883971017,BB4136947,LINDA,D,CARPENTER,,NP,208000000X,Pediatrics,AZ962691,AZ,91365,1195 MEDICAL PLZ,SYNTH CITY 45,AZ,5551535031,True,,,2.9680042968203506,False,True
HCP000196,0640930638,64485056310,PA5832760,REBECCA,D,BARRETT,,NP,207Q00000X,Family Medicine,CO373648,CO,91372,1196 MEDICAL PLZ,SYNTH CITY 46,CO,5558501438,True,,,0.6938684617289528,False,True
HCP000197,7456367268,79065670721,GA6550702,RYAN,F,ROWE,,DO,207RX0202X,Medical Oncology,TX834936,TX,91379,1197 MEDICAL PLZ,SYNTH CITY 47,TX,5559409448,True,,,23.498996266788588,False,True
HCP000198,7900619553,59011311843,FR4490475,TAYLOR,M,MILLER,,DO,207R00000X,Internal Medicine,FL835981,FL,91386,1198 MEDICAL PLZ,SYNTH CITY 48,FL,5553195767,True,,,27.95904295067153,True,True
HCP000199,2482512177,35880796166,MG5647736,NANCY,D,MOORE,,NP,207RR0500X,Rheumatology,GA213995,GA,91393,1199 MEDICAL PLZ,SYNTH CITY 49,GA,5554476177,True,,,4.287119852860552,False,True
HCP000200,7730269488,84476549004,AF5422697,RICKY,B,HAYNES,,MD,207RC0000X,Cardiovascular Disease,CA496546,CA,90000,1200 MEDICAL PLZ,SYNTH CITY 0,CA,5553220152,True,,,2.0754198637494476,False,True
HCP000201,6727564976,92572551151,RG7324732,MARIE,H,ROBERTS,,NP,208000000X,Pediatrics,OR573935,OR,90007,1201 MEDICAL PLZ,SYNTH CITY 1,OR,5553294037,True,,,4.037229476031232,False,True
HCP000202,2326846054,52017539383,AA2113922,NATALIE,H,TURNER,,PA,207Q00000X,Family Medicine,WA658787,WA,90014,1202 MEDICAL PLZ,SYNTH CITY 2,WA,5559349106,True,,,9.090060299975962,False,True
HCP000203,5901070933,75876397995,FR9166792,NANCY,M,WILLIAMS,,MD,207RX0202X,Medical Oncology,AZ559905,AZ,90021,1203 MEDICAL PLZ,SYNTH CITY 3,AZ,5552201232,True,,,3.1109326192671567,False,True
HCP000204,9491845605,70617942467,MM6229586,RACHEL,M,MICHAEL,,NP,207R00000X,Internal Medicine,CO267546,CO,90028,1204 MEDICAL PLZ,SYNTH CITY 4,CO,5555158976,True,,,6.010264047426427,False,True
HCP000205,7241208413,88433391898,MP0859095,WILLIAM,N,SANCHEZ,,MD,207RR0500X,Rheumatology,TX174561,TX,90035,1205 MEDICAL PLZ,SYNTH CITY 5,TX,5555785318,True,,,14.72580517087619,False,True
HCP000206,8064934093,48222720198,RB4450502,VICTOR,J,RUIZ,,PA,207RC0000X,Cardiovascular Disease,FL728705,FL,90042,1206 MEDICAL PLZ,SYNTH CITY 6,FL,5554919086,True,,,0.41641083441283916,False,True
HCP000207,5211601617,73261546662,AG0468695,MARIA,S,WILSON,,NP,208000000X,Pediatrics,GA829687,GA,90049,1207 MEDICAL PLZ,SYNTH CITY 7,GA,5553888764,True,,,10.649912789846404,False,True
HCP000208,0063427708,61164160272,AR2589838,JENNIFER,A,HENDRIX,,MD,207Q00000X,Family Medicine,NY575242,NY,90056,1208 MEDICAL PLZ,SYNTH CITY 8,NY,5559024428,True,,,4.027978981984241,False,True
HCP000209,7401926945,83675515712,MR3815945,ALEXANDRA,M,HARRIS,,NP,207RX0202X,Medical Oncology,NJ983233,NJ,90063,1209 MEDICAL PLZ,SYNTH CITY 9,NJ,5552808635,True,,,9.988721003189236,False,True
HCP000210,3864220140,15970177398,PP7179203,NANCY,B,UNDERWOOD,,DO,207R00000X,Internal Medicine,MA695088,MA,90070,1210 MEDICAL PLZ,SYNTH CITY 10,MA,5559837478,True,,,7.235384589067456,False,True
HCP000211,7733630959,66728711889,AR8745405,CASEY,S,MOORE,,MD,207RR0500X,Rheumatology,PA511916,PA,90077,1211 MEDICAL PLZ,SYNTH CITY 11,PA,5551430915,True,,,26.392994584819657,False,True
HCP000212,8560848045,79536337524,PG0872999,SARAH,J,VAZQUEZ,,PA,207RC0000X,Cardiovascular Disease,IL883685,IL,90084,1212 MEDICAL PLZ,SYNTH CITY 12,IL,5555923815,True,,,2.8875815723631795,False,True
HCP000213,2550451159,44145520999,FM1904878,SCOTT,K,KING,,MD,208000000X,Pediatrics,OH237017,OH,90091,1213 MEDICAL PLZ,SYNTH CITY 13,OH,5551517882,True,,,35.56551215300981,False,True
HCP000214,4609533847,01323061290,BG3314759,RANDALL,D,ROBINSON,,DO,207Q00000X,Family Medicine,MI651353,MI,90098,1214 MEDICAL PLZ,SYNTH CITY 14,MI,5556203377,True,,,3.298869010771939,False,True
HCP000215,8476064224,68000789040,FF6980222,JONATHAN,D,NASH,,NP,207RX0202X,Medical Oncology,MN945890,MN,90105,1215 MEDICAL PLZ,SYNTH CITY 15,MN,5557326298,True,,,0.9780681293057318,False,True
HCP000216,2310065604,36262543159,MP8072698,STEPHANIE,S,RIVAS,,NP,207R00000X,Internal Medicine,CA219921,CA,90112,1216 MEDICAL PLZ,SYNTH CITY 16,CA,5553159209,True,,,4.27753047543026,False,True
HCP000217,9808664970,80725840079,FR4059296,JUSTIN,K,ARMSTRONG,,DO,207RR0500X,Rheumatology,OR176553,OR,90119,1217 MEDICAL PLZ,SYNTH CITY 17,OR,5558836866,True,,,5.6740631583660965,False,True
HCP000218,3354711418,86384175367,BA5064253,MICHELLE,K,MORGAN,,NP,207RC0000X,Cardiovascular Disease,WA912647,WA,90126,1218 MEDICAL PLZ,SYNTH CITY 18,WA,5556568120,True,,,4.225730073998911,False,True
HCP000219,8051268018,21430561607,BB1856200,LAUREN,D,SCHROEDER,,DO,208000000X,Pediatrics,AZ809566,AZ,90133,1219 MEDICAL PLZ,SYNTH CITY 19,AZ,5553798045,True,,,23.266587049098554,False,True
HCP000220,6039311074,00878997564,BF4089448,CHARLES,K,REID,,DO,207Q00000X,Family Medicine,CO344017,CO,90140,1220 MEDICAL PLZ,SYNTH CITY 20,CO,5558147389,True,,,4.532271729050999,False,True
HCP000221,9708405144,45945829196,GB5598433,LAURA,E,MORRIS,SR,PA,207RX0202X,Medical Oncology,TX328675,TX,90147,1221 MEDICAL PLZ,SYNTH CITY 21,TX,5554701596,True,,,18.85284493024242,False,True
HCP000222,6415096265,15115520497,AR4503731,JAMES,S,ROBINSON,,PA,207R00000X,Internal Medicine,FL139579,FL,90154,1222 MEDICAL PLZ,SYNTH CITY 22,FL,5559327014,True,,,9.049623864464516,False,True
HCP000223,8723318688,23926196433,BM8275770,DOMINIC,C,BAILEY,,MD,207RR0500X,Rheumatology,GA617263,GA,90161,1223 MEDICAL PLZ,SYNTH CITY 23,GA,5557777755,True,,,14.253239305803818,True,True
HCP000224,5359856973,39023257856,MA7059753,ANNA,P,RUSSELL,,DO,207RC0000X,Cardiovascular Disease,NY196908,NY,90168,1224 MEDICAL PLZ,SYNTH CITY 24,NY,5556240116,True,,,23.192892180240204,False,True
HCP000225,6934335244,78426555700,AB9766027,MICHELLE,K,WILLIAMS,,PA,208000000X,Pediatrics,NJ167679,NJ,90175,1225 MEDICAL PLZ,SYNTH CITY 25,NJ,5558187841,True,,,0.6361062286514849,False,True
HCP000226,6281212020,37698257354,FB0786206,JENNIFER,P,WOOD,,PA,207Q00000X,Family Medicine,MA104004,MA,90182,1226 MEDICAL PLZ,SYNTH CITY 26,MA,5556194857,True,,,5.764709212465242,False,True
HCP000227,9366417217,13247451196,AG0036671,KRISTEN,C,BARNES,,PA,207RX0202X,Medical Oncology,PA750494,PA,90189,1227 MEDICAL PLZ,SYNTH CITY 27,PA,5557023621,True,,,32.351797097950204,False,True
HCP000228,0669157386,71426039359,MP9685863,RICKY,C,SMITH,,DO,207R00000X,Internal Medicine,IL362563,IL,90196,1228 MEDICAL PLZ,SYNTH CITY 28,IL,5555419908,True,,,2.8183691770864976,False,True
HCP000229,3339403719,34072752407,FF1332921,RACHEL,C,YATES,,DO,207RR0500X,Rheumatology,OH752602,OH,90203,1229 MEDICAL PLZ,SYNTH CITY 29,OH,5551704008,True,,,0.35217093648544784,False,True
HCP000230,5399196570,57619283095,BA1191188,SARA,K,GONZALEZ,,NP,207RC0000X,Cardiovascular Disease,MI619174,MI,90210,1230 MEDICAL PLZ,SYNTH CITY 30,MI,5553801928,True,,,9.362203251325298,False,True
HCP000231,7695938960,35902436361,FM4763499,RICHARD,L,TODD,,DO,208000000X,Pediatrics,MN101146,MN,90217,1231 MEDICAL PLZ,SYNTH CITY 31,MN,5556707030,True,,,4.663501907134352,False,True
HCP000232,0884160835,49780498402,MM9032912,CRYSTAL,D,JONES,,NP,207Q00000X,Family Medicine,CA572285,CA,90224,1232 MEDICAL PLZ,SYNTH CITY 32,CA,5556018915,True,,,292.26871778615896,False,True
HCP000233,9516725519,67359261091,MG8568871,SHANE,J,COLEMAN,,NP,207RX0202X,Medical Oncology,OR700411,OR,90231,1233 MEDICAL PLZ,SYNTH CITY 33,OR,5558080077,True,,,18.111514312493163,False,True
HCP000234,1183670896,32497749988,MA2731948,JANET,R,BALL,,DO,207R00000X,Internal Medicine,WA435940,WA,90238,1234 MEDICAL PLZ,SYNTH CITY 34,WA,5554938271,True,,,8.506570809893775,False,True
